timestamp,user,ip,event,status
2026-06-20 08:43:48,user45,192.168.172.167,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:10:34,user35,192.168.220.141,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:38:13,user47,192.168.62.15,ERROR,FAILED
2026-06-20 12:30:13,user16,192.168.126.5,ERROR,FAILED
2026-06-20 16:13:00,user50,192.168.177.52,LOGOUT,SUCCESS
2026-06-20 11:23:29,user9,192.168.87.27,LOGIN_FAIL,FAILED
2026-06-20 08:51:29,user34,192.168.207.12,ACCESS_DENIED,FAILED
2026-06-20 17:20:53,user16,192.168.56.60,ERROR,FAILED
2026-06-20 15:34:18,user40,192.168.119.64,LOGIN_FAIL,FAILED
2026-06-20 09:20:45,user4,192.168.130.156,FILE_ACCESS,SUCCESS
2026-06-20 16:49:27,user45,192.168.168.128,LOGIN_FAIL,FAILED
2026-06-20 12:06:20,user10,192.168.64.58,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:35:03,user23,192.168.106.120,LOGIN_FAIL,FAILED
2026-06-20 13:47:42,user49,192.168.36.109,LOGIN_FAIL,FAILED
2026-06-20 09:51:26,user12,192.168.21.219,LOGIN_FAIL,FAILED
2026-06-20 16:57:38,user48,192.168.175.185,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:00:38,user30,192.168.156.109,LOGIN_FAIL,FAILED
2026-06-20 08:23:26,user19,192.168.109.153,LOGIN_FAIL,FAILED
2026-06-20 10:03:24,user12,192.168.65.249,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:50:04,user17,192.168.169.111,ACCESS_DENIED,FAILED
2026-06-20 14:57:47,user13,192.168.94.42,ERROR,FAILED
2026-06-20 08:01:38,user35,192.168.106.120,FILE_ACCESS,SUCCESS
2026-06-20 11:41:01,user19,192.168.168.128,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:20:13,user33,192.168.68.36,FILE_ACCESS,SUCCESS
2026-06-20 17:05:08,user39,192.168.62.225,ACCESS_DENIED,FAILED
2026-06-20 14:01:05,user18,192.168.58.36,ACCESS_DENIED,FAILED
2026-06-20 11:01:32,user24,192.168.71.63,ERROR,FAILED
2026-06-20 14:52:21,user33,192.168.167.139,ERROR,FAILED
2026-06-20 09:17:57,user50,192.168.142.59,FILE_ACCESS,SUCCESS
2026-06-20 11:26:56,user29,192.168.25.25,ACCESS_DENIED,FAILED
2026-06-20 11:18:25,user28,192.168.227.138,ERROR,FAILED
2026-06-20 11:48:30,user39,192.168.181.18,ERROR,FAILED
2026-06-20 15:32:19,user18,192.168.98.70,LOGIN_FAIL,FAILED
2026-06-20 17:03:57,user21,192.168.237.136,FILE_ACCESS,SUCCESS
2026-06-20 10:54:46,user37,192.168.203.175,LOGIN_FAIL,FAILED
2026-06-20 15:36:57,user26,192.168.207.41,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:31:26,user39,192.168.213.161,LOGIN_FAIL,FAILED
2026-06-20 14:42:55,user47,192.168.177.52,LOGOUT,SUCCESS
2026-06-20 10:44:49,user19,192.168.231.133,LOGIN_FAIL,FAILED
2026-06-20 13:52:20,user27,192.168.167.139,LOGIN_FAIL,FAILED
2026-06-20 10:45:37,user21,192.168.231.133,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:19:20,user28,192.168.98.70,LOGIN_FAIL,FAILED
2026-06-20 10:48:23,user27,192.168.72.172,LOGIN_FAIL,FAILED
2026-06-20 13:24:01,user49,192.168.148.122,CONFIG_CHANGE,SUCCESS
2026-06-20 08:46:41,user25,192.168.249.129,LOGIN_FAIL,FAILED
2026-06-20 12:43:07,user33,192.168.182.162,LOGIN_FAIL,FAILED
2026-06-20 14:10:58,user13,192.168.246.196,LOGIN_FAIL,FAILED
2026-06-20 09:56:50,user42,192.168.187.63,ACCESS_DENIED,FAILED
2026-06-20 08:44:10,user18,192.168.130.155,ACCESS_DENIED,FAILED
2026-06-20 12:05:09,user11,192.168.168.252,LOGIN_FAIL,FAILED
2026-06-20 09:31:25,user10,192.168.60.222,LOGIN_FAIL,FAILED
2026-06-20 11:08:50,user24,192.168.2.195,ERROR,FAILED
2026-06-20 17:18:32,user8,192.168.226.147,ERROR,FAILED
2026-06-20 17:47:59,user28,192.168.148.50,ACCESS_DENIED,FAILED
2026-06-20 17:45:13,user26,192.168.253.213,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:09:12,user49,192.168.24.98,ACCESS_DENIED,FAILED
2026-06-20 17:39:49,user17,192.168.230.150,ACCESS_DENIED,FAILED
2026-06-20 09:03:53,user20,192.168.175.185,CONFIG_CHANGE,SUCCESS
2026-06-20 10:25:53,user1,192.168.122.207,LOGIN_FAIL,FAILED
2026-06-20 15:04:05,user37,192.168.60.222,LOGOUT,SUCCESS
2026-06-20 17:03:45,user41,192.168.28.223,ACCESS_DENIED,FAILED
2026-06-20 12:27:06,user34,192.168.144.138,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:03:29,user26,192.168.85.19,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:16:08,user20,192.168.224.237,FILE_ACCESS,SUCCESS
2026-06-20 10:09:42,user28,192.168.116.31,ERROR,FAILED
2026-06-20 11:57:47,user43,192.168.102.227,LOGIN_FAIL,FAILED
2026-06-20 10:33:54,user28,192.168.187.87,FILE_ACCESS,SUCCESS
2026-06-20 11:15:33,user13,192.168.2.195,LOGIN_FAIL,FAILED
2026-06-20 13:33:50,user5,192.168.91.109,LOGIN_FAIL,FAILED
2026-06-20 10:58:08,user17,192.168.142.59,ACCESS_DENIED,FAILED
2026-06-20 10:03:10,user47,192.168.225.184,ACCESS_DENIED,FAILED
2026-06-20 17:18:14,user50,192.168.194.187,FILE_ACCESS,SUCCESS
2026-06-20 10:02:14,user31,192.168.40.56,FILE_ACCESS,SUCCESS
2026-06-20 16:07:42,user49,192.168.148.50,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:03:18,user45,192.168.183.80,ACCESS_DENIED,FAILED
2026-06-20 10:55:43,user45,192.168.146.243,LOGIN_FAIL,FAILED
2026-06-20 08:21:44,user15,192.168.167.180,FILE_ACCESS,SUCCESS
2026-06-20 15:41:12,user2,192.168.88.29,ERROR,FAILED
2026-06-20 11:03:36,user1,192.168.168.252,LOGIN_FAIL,FAILED
2026-06-20 14:19:55,user48,192.168.95.91,LOGIN_FAIL,FAILED
2026-06-20 14:07:43,user35,192.168.94.42,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:45:15,user21,192.168.164.29,ERROR,FAILED
2026-06-20 13:56:46,user18,192.168.60.222,LOGIN_FAIL,FAILED
2026-06-20 17:38:18,user36,192.168.254.237,ERROR,FAILED
2026-06-20 14:28:03,user45,192.168.136.224,LOGIN_FAIL,FAILED
2026-06-20 15:36:29,user11,192.168.151.57,ERROR,FAILED
2026-06-20 09:08:12,user29,192.168.140.108,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:52:04,user30,192.168.12.170,FILE_ACCESS,SUCCESS
2026-06-20 12:26:35,user12,192.168.42.119,FILE_ACCESS,SUCCESS
2026-06-20 11:45:53,user40,192.168.207.79,FILE_ACCESS,SUCCESS
2026-06-20 11:42:39,user31,192.168.166.19,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:30:59,user22,192.168.62.15,ERROR,FAILED
2026-06-20 17:52:22,user50,192.168.20.114,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:14:20,user7,192.168.130.156,LOGIN_FAIL,FAILED
2026-06-20 13:32:49,user7,192.168.249.24,LOGIN_FAIL,FAILED
2026-06-20 09:21:14,user10,192.168.163.214,ERROR,FAILED
2026-06-20 10:51:19,user15,192.168.54.172,ERROR,FAILED
2026-06-20 10:46:24,user44,192.168.87.27,ACCESS_DENIED,FAILED
2026-06-20 17:14:58,user15,192.168.138.115,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:24:04,user48,192.168.96.196,ERROR,FAILED
2026-06-20 09:09:08,user31,192.168.251.195,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:21:36,user31,192.168.197.165,ACCESS_DENIED,FAILED
2026-06-20 09:43:44,user3,192.168.125.55,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:44:23,user11,192.168.103.255,LOGIN_FAIL,FAILED
2026-06-20 17:47:53,user7,192.168.188.125,FILE_ACCESS,SUCCESS
2026-06-20 12:50:58,user50,192.168.176.84,LOGIN_FAIL,FAILED
2026-06-20 10:19:11,user39,192.168.42.139,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:27:33,user30,192.168.155.68,LOGOUT,SUCCESS
2026-06-20 10:00:52,user38,192.168.161.41,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:42:26,user16,192.168.132.61,ACCESS_DENIED,FAILED
2026-06-20 13:26:29,user43,192.168.29.40,ACCESS_DENIED,FAILED
2026-06-20 08:18:10,user47,192.168.187.87,LOGIN_FAIL,FAILED
2026-06-20 15:06:50,user24,192.168.65.249,ERROR,FAILED
2026-06-20 15:16:05,user25,192.168.137.197,FILE_ACCESS,SUCCESS
2026-06-20 14:26:33,user7,192.168.183.80,LOGIN_FAIL,FAILED
2026-06-20 16:09:34,user20,192.168.69.180,ERROR,FAILED
2026-06-20 10:57:30,user21,192.168.24.194,LOGIN_FAIL,FAILED
2026-06-20 12:58:00,user28,192.168.63.201,ERROR,FAILED
2026-06-20 08:09:51,user29,192.168.26.13,ERROR,FAILED
2026-06-20 10:29:05,user39,192.168.103.255,LOGIN_FAIL,FAILED
2026-06-20 12:52:51,user31,192.168.16.59,LOGIN_FAIL,FAILED
2026-06-20 15:30:01,user38,192.168.185.225,CONFIG_CHANGE,SUCCESS
2026-06-20 13:32:36,user49,192.168.57.115,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:12:55,user2,192.168.126.5,ACCESS_DENIED,FAILED
2026-06-20 16:19:28,user44,192.168.68.36,ERROR,FAILED
2026-06-20 12:38:25,user23,192.168.247.55,ERROR,FAILED
2026-06-20 13:10:27,user18,192.168.197.165,LOGIN_FAIL,FAILED
2026-06-20 17:16:01,user39,192.168.94.42,FILE_ACCESS,SUCCESS
2026-06-20 13:30:09,user27,192.168.217.89,ACCESS_DENIED,FAILED
2026-06-20 13:15:38,user34,192.168.51.40,LOGOUT,SUCCESS
2026-06-20 14:15:02,user26,192.168.69.180,ERROR,FAILED
2026-06-20 17:45:55,user7,192.168.137.197,CONFIG_CHANGE,SUCCESS
2026-06-20 13:19:59,user38,192.168.249.24,ACCESS_DENIED,FAILED
2026-06-20 12:49:41,user21,192.168.168.128,LOGIN_FAIL,FAILED
2026-06-20 11:02:02,user41,192.168.226.147,ACCESS_DENIED,FAILED
2026-06-20 15:10:53,user21,192.168.71.63,CONFIG_CHANGE,SUCCESS
2026-06-20 10:09:10,user11,192.168.109.9,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:21:00,user26,192.168.56.60,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:06:51,user35,192.168.189.27,LOGIN_FAIL,FAILED
2026-06-20 17:43:58,user23,192.168.216.197,ACCESS_DENIED,FAILED
2026-06-20 12:01:52,user36,192.168.164.29,FILE_ACCESS,SUCCESS
2026-06-20 11:27:28,user3,192.168.148.122,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:33:16,user35,192.168.148.122,ACCESS_DENIED,FAILED
2026-06-20 16:37:26,user48,192.168.9.207,CONFIG_CHANGE,SUCCESS
2026-06-20 14:19:42,user16,192.168.41.117,LOGIN_FAIL,FAILED
2026-06-20 16:08:19,user1,192.168.98.153,LOGIN_FAIL,FAILED
2026-06-20 11:52:29,user44,192.168.130.155,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:06:23,user44,192.168.220.141,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:28:43,user14,192.168.72.172,LOGIN_FAIL,FAILED
2026-06-20 14:30:24,user19,192.168.175.185,LOGIN_FAIL,FAILED
2026-06-20 12:45:08,user37,192.168.167.139,LOGIN_FAIL,FAILED
2026-06-20 15:58:42,user43,192.168.169.122,FILE_ACCESS,SUCCESS
2026-06-20 13:21:20,user29,192.168.249.129,ACCESS_DENIED,FAILED
2026-06-20 17:09:01,user31,192.168.220.141,LOGOUT,SUCCESS
2026-06-20 08:21:18,user8,192.168.139.34,ACCESS_DENIED,FAILED
2026-06-20 10:56:56,user42,192.168.41.117,FILE_ACCESS,SUCCESS
2026-06-20 08:34:06,user41,192.168.217.89,FILE_ACCESS,SUCCESS
2026-06-20 15:47:11,user45,192.168.120.136,LOGIN_FAIL,FAILED
2026-06-20 12:12:13,user19,192.168.69.17,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:35:19,user39,192.168.250.237,ACCESS_DENIED,FAILED
2026-06-20 08:47:15,user31,192.168.30.175,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:14:35,user36,192.168.185.225,LOGOUT,SUCCESS
2026-06-20 15:17:51,user11,192.168.120.136,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:42:10,user10,192.168.65.249,FILE_ACCESS,SUCCESS
2026-06-20 10:17:40,user21,192.168.155.68,LOGOUT,SUCCESS
2026-06-20 15:56:26,user9,192.168.236.1,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:44:43,user12,192.168.167.139,LOGIN_FAIL,FAILED
2026-06-20 11:17:28,user39,192.168.187.118,LOGIN_FAIL,FAILED
2026-06-20 12:17:40,user41,192.168.156.163,ERROR,FAILED
2026-06-20 13:22:06,user2,192.168.130.234,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:35:39,user25,192.168.236.1,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:15:11,user21,192.168.169.111,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:03:23,user28,192.168.64.58,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:45:16,user35,192.168.98.70,LOGIN_FAIL,FAILED
2026-06-20 08:06:40,user6,192.168.29.238,CONFIG_CHANGE,SUCCESS
2026-06-20 13:13:59,user47,192.168.57.36,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:51:00,user45,192.168.59.198,FILE_ACCESS,SUCCESS
2026-06-20 09:01:33,user48,192.168.164.29,LOGIN_FAIL,FAILED
2026-06-20 10:19:30,user12,192.168.186.240,LOGOUT,SUCCESS
2026-06-20 09:14:15,user50,192.168.187.87,ACCESS_DENIED,FAILED
2026-06-20 10:36:23,user30,192.168.9.221,ACCESS_DENIED,FAILED
2026-06-20 15:44:52,user18,192.168.215.4,ACCESS_DENIED,FAILED
2026-06-20 17:55:54,user16,192.168.138.115,ERROR,FAILED
2026-06-20 13:50:36,user44,192.168.16.104,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:54:41,user12,192.168.75.253,ACCESS_DENIED,FAILED
2026-06-20 13:33:26,user44,192.168.75.253,FILE_ACCESS,SUCCESS
2026-06-20 10:32:51,user21,192.168.16.104,LOGIN_FAIL,FAILED
2026-06-20 10:06:19,user21,192.168.207.79,ACCESS_DENIED,FAILED
2026-06-20 09:31:47,user5,192.168.161.77,LOGIN_FAIL,FAILED
2026-06-20 08:57:02,user41,192.168.251.195,LOGIN_FAIL,FAILED
2026-06-20 13:36:58,user6,192.168.64.58,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:16:00,user18,192.168.68.36,ACCESS_DENIED,FAILED
2026-06-20 14:39:54,user14,192.168.85.19,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:34:10,user29,192.168.235.165,FILE_ACCESS,SUCCESS
2026-06-20 13:23:05,user30,192.168.217.89,LOGIN_FAIL,FAILED
2026-06-20 13:27:59,user37,192.168.14.173,ACCESS_DENIED,FAILED
2026-06-20 12:43:56,user39,192.168.168.128,LOGIN_FAIL,FAILED
2026-06-20 14:04:07,user32,192.168.98.70,ACCESS_DENIED,FAILED
2026-06-20 08:33:04,user13,192.168.44.137,LOGIN_FAIL,FAILED
2026-06-20 11:57:51,user6,192.168.1.245,FILE_ACCESS,SUCCESS
2026-06-20 09:14:58,user13,192.168.91.109,LOGIN_FAIL,FAILED
2026-06-20 17:29:15,user12,192.168.64.58,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:40:53,user31,192.168.146.243,ACCESS_DENIED,FAILED
2026-06-20 11:11:14,user5,192.168.156.109,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:10:09,user35,192.168.236.1,ACCESS_DENIED,FAILED
2026-06-20 08:10:31,user36,192.168.81.55,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:45:07,user5,192.168.169.111,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:13:30,user45,192.168.28.223,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:56:51,user14,192.168.226.147,LOGOUT,SUCCESS
2026-06-20 12:07:19,user33,192.168.154.83,LOGIN_FAIL,FAILED
2026-06-20 17:19:06,user7,192.168.238.139,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:42:30,user19,192.168.163.214,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:56:43,user6,192.168.253.213,ERROR,FAILED
2026-06-20 16:03:32,user25,192.168.119.64,LOGOUT,SUCCESS
2026-06-20 15:14:09,user5,192.168.96.113,CONFIG_CHANGE,SUCCESS
2026-06-20 12:05:11,user26,192.168.240.175,LOGIN_FAIL,FAILED
2026-06-20 12:40:39,user41,192.168.65.249,FILE_ACCESS,SUCCESS
2026-06-20 12:46:09,user4,192.168.24.194,ERROR,FAILED
2026-06-20 08:31:40,user3,192.168.91.109,LOGIN_FAIL,FAILED
2026-06-20 17:41:22,user36,192.168.116.31,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:08:54,user2,192.168.183.80,ACCESS_DENIED,FAILED
2026-06-20 12:15:32,user46,192.168.169.111,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:43:59,user6,192.168.168.252,ACCESS_DENIED,FAILED
2026-06-20 15:27:23,user34,192.168.226.147,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:14:00,user42,192.168.75.253,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:02:29,user33,192.168.36.109,FILE_ACCESS,SUCCESS
2026-06-20 13:24:59,user49,192.168.2.19,LOGOUT,SUCCESS
2026-06-20 16:20:03,user24,192.168.172.167,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:45:09,user32,192.168.249.24,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:20:41,user34,192.168.207.221,LOGIN_FAIL,FAILED
2026-06-20 17:26:08,user8,192.168.47.72,FILE_ACCESS,SUCCESS
2026-06-20 08:56:04,user10,192.168.60.222,LOGIN_FAIL,FAILED
2026-06-20 16:25:27,user35,192.168.138.115,ERROR,FAILED
2026-06-20 09:20:48,user20,192.168.142.76,ACCESS_DENIED,FAILED
2026-06-20 11:24:50,user39,192.168.85.19,LOGOUT,SUCCESS
2026-06-20 16:13:32,user30,192.168.207.41,LOGIN_FAIL,FAILED
2026-06-20 13:58:26,user38,192.168.20.114,ACCESS_DENIED,FAILED
2026-06-20 12:46:55,user7,192.168.103.93,FILE_ACCESS,SUCCESS
2026-06-20 11:45:07,user32,192.168.185.225,FILE_ACCESS,SUCCESS
2026-06-20 10:54:37,user26,192.168.188.125,CONFIG_CHANGE,SUCCESS
2026-06-20 09:54:28,user12,192.168.179.109,ERROR,FAILED
2026-06-20 08:32:25,user34,192.168.240.175,ACCESS_DENIED,FAILED
2026-06-20 15:54:29,user8,192.168.33.33,FILE_ACCESS,SUCCESS
2026-06-20 12:28:26,user32,192.168.142.59,FILE_ACCESS,SUCCESS
2026-06-20 09:27:08,user22,192.168.55.234,ACCESS_DENIED,FAILED
2026-06-20 08:24:45,user40,192.168.36.109,ERROR,FAILED
2026-06-20 11:02:19,user29,192.168.24.98,ACCESS_DENIED,FAILED
2026-06-20 08:51:19,user21,192.168.98.153,LOGIN_FAIL,FAILED
2026-06-20 15:44:27,user38,192.168.185.225,LOGIN_FAIL,FAILED
2026-06-20 14:48:08,user41,192.168.88.72,FILE_ACCESS,SUCCESS
2026-06-20 13:41:58,user33,192.168.119.64,ACCESS_DENIED,FAILED
2026-06-20 08:22:34,user47,192.168.207.221,ACCESS_DENIED,FAILED
2026-06-20 08:12:59,user43,192.168.167.139,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:18:12,user26,192.168.122.207,LOGIN_FAIL,FAILED
2026-06-20 10:12:45,user37,192.168.187.118,LOGIN_FAIL,FAILED
2026-06-20 09:27:11,user16,192.168.71.63,CONFIG_CHANGE,SUCCESS
2026-06-20 17:41:46,user37,192.168.138.32,CONFIG_CHANGE,SUCCESS
2026-06-20 13:35:44,user42,192.168.97.21,FILE_ACCESS,SUCCESS
2026-06-20 14:21:48,user16,192.168.187.118,ERROR,FAILED
2026-06-20 08:46:09,user4,192.168.177.52,ERROR,FAILED
2026-06-20 13:58:21,user7,192.168.137.197,FILE_ACCESS,SUCCESS
2026-06-20 10:14:22,user19,192.168.56.60,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:28:08,user14,192.168.235.165,ERROR,FAILED
2026-06-20 11:45:38,user5,192.168.193.69,LOGOUT,SUCCESS
2026-06-20 17:39:55,user14,192.168.253.213,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:19:09,user29,192.168.142.76,LOGIN_FAIL,FAILED
2026-06-20 14:20:51,user47,192.168.62.225,ACCESS_DENIED,FAILED
2026-06-20 12:27:58,user23,192.168.240.175,LOGIN_FAIL,FAILED
2026-06-20 09:05:55,user1,192.168.168.252,ERROR,FAILED
2026-06-20 17:54:47,user49,192.168.150.110,FILE_ACCESS,SUCCESS
2026-06-20 15:49:53,user24,192.168.40.56,ERROR,FAILED
2026-06-20 13:18:49,user43,192.168.216.164,LOGIN_FAIL,FAILED
2026-06-20 14:05:09,user25,192.168.242.3,LOGIN_FAIL,FAILED
2026-06-20 16:52:18,user12,192.168.194.187,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:06:21,user25,192.168.87.27,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:09:08,user40,192.168.105.49,LOGIN_FAIL,FAILED
2026-06-20 10:26:23,user16,192.168.62.225,ACCESS_DENIED,FAILED
2026-06-20 11:18:28,user2,192.168.130.156,FILE_ACCESS,SUCCESS
2026-06-20 17:54:57,user27,192.168.116.31,CONFIG_CHANGE,SUCCESS
2026-06-20 14:53:06,user1,192.168.88.29,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:32:22,user12,192.168.102.227,ACCESS_DENIED,FAILED
2026-06-20 14:52:33,user17,192.168.199.15,LOGIN_FAIL,FAILED
2026-06-20 15:30:14,user3,192.168.2.195,FILE_ACCESS,SUCCESS
2026-06-20 16:24:26,user41,192.168.150.110,FILE_ACCESS,SUCCESS
2026-06-20 14:05:38,user41,192.168.33.33,LOGOUT,SUCCESS
2026-06-20 15:27:23,user3,192.168.9.207,CONFIG_CHANGE,SUCCESS
2026-06-20 10:15:55,user13,192.168.8.24,ERROR,FAILED
2026-06-20 17:57:19,user9,192.168.164.29,ACCESS_DENIED,FAILED
2026-06-20 11:53:44,user17,192.168.71.63,LOGIN_FAIL,FAILED
2026-06-20 15:38:25,user28,192.168.240.175,LOGIN_FAIL,FAILED
2026-06-20 17:16:05,user17,192.168.24.98,ERROR,FAILED
2026-06-20 12:55:33,user8,192.168.130.156,ACCESS_DENIED,FAILED
2026-06-20 12:11:07,user21,192.168.231.133,FILE_ACCESS,SUCCESS
2026-06-20 08:23:36,user27,192.168.183.80,ACCESS_DENIED,FAILED
2026-06-20 08:49:02,user32,192.168.1.245,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:03:55,user12,192.168.194.187,LOGIN_FAIL,FAILED
2026-06-20 17:46:05,user18,192.168.26.13,LOGOUT,SUCCESS
2026-06-20 17:16:07,user49,192.168.130.156,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:49:25,user23,192.168.207.221,LOGIN_FAIL,FAILED
2026-06-20 12:19:00,user22,192.168.167.139,ACCESS_DENIED,FAILED
2026-06-20 16:15:32,user32,192.168.97.21,LOGIN_FAIL,FAILED
2026-06-20 12:50:24,user2,192.168.95.91,ERROR,FAILED
2026-06-20 15:44:00,user36,192.168.136.224,CONFIG_CHANGE,SUCCESS
2026-06-20 09:55:24,user25,192.168.207.221,FILE_ACCESS,SUCCESS
2026-06-20 12:55:59,user47,192.168.249.24,FILE_ACCESS,SUCCESS
2026-06-20 08:38:21,user20,192.168.54.172,LOGOUT,SUCCESS
2026-06-20 17:10:22,user34,192.168.220.141,LOGOUT,SUCCESS
2026-06-20 17:14:03,user14,192.168.93.225,ACCESS_DENIED,FAILED
2026-06-20 16:04:04,user48,192.168.125.55,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:19:12,user47,192.168.44.137,LOGIN_FAIL,FAILED
2026-06-20 15:22:02,user49,192.168.225.184,ACCESS_DENIED,FAILED
2026-06-20 08:15:12,user7,192.168.216.197,LOGIN_FAIL,FAILED
2026-06-20 08:09:12,user1,192.168.17.87,ERROR,FAILED
2026-06-20 10:03:07,user13,192.168.29.40,ACCESS_DENIED,FAILED
2026-06-20 15:37:48,user12,192.168.174.190,ACCESS_DENIED,FAILED
2026-06-20 15:12:25,user23,192.168.97.21,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:02:15,user17,192.168.56.60,LOGIN_FAIL,FAILED
2026-06-20 11:06:06,user6,192.168.98.70,ERROR,FAILED
2026-06-20 14:28:57,user30,192.168.216.164,LOGIN_FAIL,FAILED
2026-06-20 12:53:18,user18,192.168.220.141,LOGIN_FAIL,FAILED
2026-06-20 09:01:49,user45,192.168.166.26,ACCESS_DENIED,FAILED
2026-06-20 12:57:13,user37,192.168.87.27,LOGIN_FAIL,FAILED
2026-06-20 12:55:42,user50,192.168.120.136,LOGIN_FAIL,FAILED
2026-06-20 09:22:13,user40,192.168.140.108,ACCESS_DENIED,FAILED
2026-06-20 13:38:07,user41,192.168.87.27,LOGOUT,SUCCESS
2026-06-20 10:37:30,user18,192.168.20.114,ACCESS_DENIED,FAILED
2026-06-20 16:28:34,user38,192.168.23.152,ERROR,FAILED
2026-06-20 16:38:27,user48,192.168.221.93,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:39:21,user27,192.168.183.80,LOGIN_FAIL,FAILED
2026-06-20 11:13:49,user6,192.168.120.136,CONFIG_CHANGE,SUCCESS
2026-06-20 13:26:05,user12,192.168.213.161,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:49:28,user42,192.168.106.120,ERROR,FAILED
2026-06-20 11:08:17,user7,192.168.1.245,LOGIN_FAIL,FAILED
2026-06-20 08:56:22,user13,192.168.8.24,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:34:21,user7,192.168.249.129,ERROR,FAILED
2026-06-20 11:54:57,user31,192.168.7.144,LOGIN_FAIL,FAILED
2026-06-20 17:56:32,user29,192.168.193.69,ERROR,FAILED
2026-06-20 11:05:30,user10,192.168.167.180,FILE_ACCESS,SUCCESS
2026-06-20 08:34:43,user22,192.168.116.31,FILE_ACCESS,SUCCESS
2026-06-20 12:18:15,user27,192.168.30.175,ERROR,FAILED
2026-06-20 09:16:32,user24,192.168.177.52,LOGIN_FAIL,FAILED
2026-06-20 17:53:52,user2,192.168.172.167,LOGIN_FAIL,FAILED
2026-06-20 16:27:44,user39,192.168.237.136,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:05:27,user32,192.168.246.196,LOGIN_FAIL,FAILED
2026-06-20 14:04:18,user1,192.168.238.139,LOGIN_FAIL,FAILED
2026-06-20 16:23:57,user40,192.168.156.163,ACCESS_DENIED,FAILED
2026-06-20 11:26:59,user50,192.168.20.114,LOGIN_FAIL,FAILED
2026-06-20 16:13:07,user11,192.168.75.253,LOGIN_FAIL,FAILED
